census_block_group,Total population,Households total,female_ratio,white_ratio,black_ratio,asian_ratio,Hispanic_ratio,non_Hispanic_white_ratio,non_Hispanic_black_ratio,bachelor_ratio,english_limited_ratio,average_income,median_income,poverty_ratio,median_age,population_young_ratio,population_middle_ratio,population_old_ratio,unemployed_ratio,public_assistance_ratio,disability_household_ratio,no_health_insurance_ratio,single_family_ratio,driving_ratio,public_transit_ratio,average_commuting_time,leave_home_time,average_household_size,children_rate,vehicle_rate,moved_in_5_years_ratio,moved_in_10_years_ratio,foreign_born_ratio,english_limited_population_ratio,enrollment_rate,housing_value,non_couple_parent_children,couple_parent_children,longitude,latitude,average_income_group
40190040562,1443,465,0.5058905058905059,0.7650727650727651,0.045045045045045,0.0589050589050589,0.3361053361053361,0.5058905058905059,0.045045045045045,0.1188222923238696,0.0301075268817204,91849.4623655914,83625.0,0.0557909604519774,36.3,0.2480942480942481,0.5155925155925156,0.2363132363132363,0.0324324324324324,0.0064516129032258,0.4193548387096774,0.0589050589050589,0.9817444219066938,0.8226256983240223,0.0,24.10429936305733,9.639331210191084,2.8086021505376344,0.5835616438356165,0.9634408602150536,0.086021505376344,0.1784946236559139,0.1344421344421344,0.0398796087283672,0.7592592592592593,175100.0,0.366412213740458,0.6335877862595419,-110.79385756173492,32.18335724369152,3.0
40190040571,1144,428,0.4388111888111888,0.8190559440559441,0.083041958041958,0.0113636363636363,0.2019230769230769,0.6258741258741258,0.083041958041958,0.1556662515566625,0.0,51693.92523364486,41316.0,0.1188811188811188,50.6,0.2648601398601398,0.4108391608391608,0.3243006993006993,0.109640831758034,0.0163551401869158,0.5257009345794392,0.0445804195804195,1.0,0.9666666666666668,0.0,32.80788177339902,8.864532019704434,2.467289719626168,0.8350515463917526,0.9813084112149532,0.0210280373831775,0.0747663551401869,0.0157342657342657,0.0,1.0,154200.0,0.4659090909090909,0.5340909090909091,-110.78554195959836,32.187233231735604,1.0
40190040572,1754,714,0.5456100342075256,0.7884834663625998,0.0199543899657924,0.0661345496009122,0.3015963511972634,0.5855188141391106,0.0199543899657924,0.2519500780031201,0.0462184873949579,85248.5994397759,69792.0,0.0957810718358038,45.5,0.1887115165336374,0.6094640820980616,0.201824401368301,0.0417515274949083,0.0,0.3347338935574229,0.0433295324971493,0.7270233196159122,0.9691817215727948,0.0116896918172157,30.2979414951246,9.013813651137594,2.334733893557423,0.568359375,1.0,0.0770308123249299,0.2254901960784313,0.0935005701254275,0.0248635536688902,0.9182156133828996,143500.0,0.3724489795918367,0.6275510204081632,-110.78047932545591,32.17674940514897,3.0
40190040573,1617,643,0.536178107606679,0.8299319727891157,0.0383426097711812,0.0247371675943104,0.1762523191094619,0.730364873222016,0.030921459492888,0.3278116826503923,0.0,90264.38569206843,80250.0,0.04875,42.2,0.2529375386518244,0.4724799010513296,0.274582560296846,0.045219638242894,0.0139968895800933,0.2814930015552099,0.0342422320862396,1.0,0.9335219236209336,0.0,31.535971223021583,7.985611510791367,2.43701399688958,0.8660508083140878,1.0,0.1073094867807153,0.2052877138413686,0.0340136054421768,0.0,0.9181818181818182,192200.0,0.3208333333333333,0.6791666666666667,-110.77691707526432,32.18578182244174,3.0
40190040581,1888,865,0.4814618644067797,0.4698093220338983,0.1800847457627118,0.1244703389830508,0.2981991525423729,0.4152542372881356,0.1498940677966101,0.2874043145441893,0.015028901734104,67534.68208092486,62726.0,0.1358550879062333,38.5,0.1694915254237288,0.604343220338983,0.2261652542372881,0.0558951965065502,0.0161849710982658,0.2751445086705202,0.0676972281449893,0.8568281938325991,0.9259944495837188,0.0166512488436632,27.796116504854368,8.112135922330097,2.122543352601156,0.5033557046979866,0.976878612716763,0.015028901734104,0.1017341040462427,0.1191737288135593,0.0355220667384284,0.8794788273615635,153500.0,0.6867469879518072,0.3132530120481928,-110.7985553387744,32.16978786488769,2.0
40190040582,1221,646,0.5962325962325963,0.8026208026208026,0.0868140868140868,0.0081900081900081,0.1359541359541359,0.7477477477477478,0.0868140868140868,0.2665964172813488,0.0139318885448916,61470.58823529412,46389.0,0.157331136738056,57.4,0.1883701883701883,0.3513513513513513,0.4602784602784602,0.0480427046263345,0.0,0.4860681114551083,0.0573300573300573,0.170182841068917,0.8065764023210832,0.0,23.921232876712327,10.42123287671233,1.7894736842105263,0.7322834645669292,0.9380804953560372,0.0495356037151702,0.1377708978328173,0.0556920556920556,0.0075693860386879,1.0,50800.0,0.3693693693693693,0.6306306306306306,-110.7824258698723,32.16798286089635,1.0
40190040583,952,304,0.5399159663865546,0.7878151260504201,0.0840336134453781,0.01890756302521,0.1827731092436974,0.6911764705882353,0.0840336134453781,0.2182596291012838,0.0,70041.11842105263,71250.0,0.0252100840336134,33.7,0.1859243697478991,0.6165966386554622,0.1974789915966386,0.1092150170648464,0.0,0.2532894736842105,0.0349946977730646,1.0,0.9827586206896552,0.0057471264367816,25.46455938697318,8.37404214559387,2.835526315789474,0.4723404255319149,1.0,0.0361842105263157,0.2631578947368421,0.0283613445378151,0.0,0.9571428571428572,143200.0,0.1296296296296296,0.8703703703703703,-110.81541412237377,32.17011696038374,2.0
40190040611,5005,1851,0.4951048951048951,0.9426573426573428,0.0067932067932067,0.0129870129870129,0.1296703296703296,0.8351648351648352,0.0067932067932067,0.3893318669232884,0.0091842247433819,112807.94165316044,88832.0,0.0658526821457165,50.2,0.2211788211788211,0.4657342657342657,0.3130869130869131,0.0967002749770852,0.0097244732576985,0.4030253916801729,0.04023335345001,0.7145621673923561,0.9211711711711712,0.0,40.56321150389455,7.275913720790893,2.5742841707185304,0.5476190476190477,0.9800108049702864,0.0302539168017287,0.1393841166936791,0.0297702297702297,0.0052521008403361,0.8373305526590198,280500.0,0.1719457013574661,0.8280542986425339,-110.57103967092732,32.14982065542796,4.0
40190040621,7049,2090,0.4755284437508866,0.8588452262732302,0.0497942970634132,0.0076606610866789,0.28670733437367,0.6460490849765924,0.042842956447723,0.4198645598194131,0.0114832535885167,100465.31100478469,94261.0,0.0602922400340473,30.1,0.3352248545893034,0.5813590580224145,0.083416087388282,0.0509503695881731,0.0114832535885167,0.2086124401913875,0.0434656200029074,0.9064195298372514,0.8930390492359932,0.0,29.59407612031921,8.134668508287293,3.2157894736842105,1.316867469879518,0.9822966507177032,0.1688995215311004,0.3488038277511961,0.0838416796708753,0.0180320223845795,0.8558909444985394,225900.0,0.2477216238608119,0.752278376139188,-110.74385842659152,32.07658702902069,3.0
40190040631,6910,2259,0.5228654124457308,0.8395079594790159,0.0468885672937771,0.0403762662807525,0.2205499276410998,0.6677279305354559,0.0287988422575976,0.5624521072796935,0.012837538733953,105094.06817175742,89890.0,0.019713001884331,32.2,0.3788712011577424,0.4995658465991316,0.1215629522431259,0.0297510625379477,0.0035413899955732,0.1496237273129703,0.0273256682096461,0.9827231591937474,0.9290486796054724,0.0,30.30779524924724,8.537972566075611,2.9570606463036744,1.2871991247264771,1.0,0.0770252324037184,0.3377600708277999,0.088712011577424,0.0100187852222917,0.9563714902807776,248800.0,0.1940532081377152,0.8059467918622848,-110.76879522942716,32.13876168877616,3.0
40190040641,9703,3388,0.4991239822735236,0.8336596928784912,0.029887663609193,0.0395753890549314,0.1553127898588065,0.7483252602287952,0.0220550345254045,0.4207523897625655,0.0053128689492325,119912.19008264462,99597.0,0.0440070081418118,42.6,0.2741420179325982,0.469442440482325,0.2564155415850768,0.0351451648111766,0.0085596221959858,0.2107438016528925,0.0289990645463049,0.922543352601156,0.9125143513203214,0.0034443168771526,34.848596750369275,7.919374692269818,2.716056670602125,0.8757961783439491,0.9858323494687132,0.0793978748524203,0.2736127508854781,0.052664124497578,0.0016878586699673,0.9547038327526132,284400.0,0.1216216216216216,0.8783783783783784,-110.72229432119344,32.11284862772018,4.0
40190040651,3854,1292,0.5194603009859886,0.8214841722885314,0.0184224182667358,0.0233523611831863,0.2444213803840166,0.6722885313959522,0.0184224182667358,0.3797250859106529,0.0,101666.02167182665,88409.0,0.0339906590555267,31.8,0.3157758173326414,0.5498183705241307,0.1344058121432278,0.0267591674925668,0.0208978328173374,0.2035603715170278,0.0077415910304324,1.0,0.9134664618535586,0.0,27.170479302832245,9.143110021786493,2.9024767801857587,0.9736842105263158,0.986842105263158,0.0696594427244582,0.3181114551083591,0.0576024909185262,0.0,0.8245614035087719,209000.0,0.1578099838969404,0.8421900161030595,-110.78879741937044,32.105698678681456,3.0
