census_block_group,Total population,Households total,female_ratio,white_ratio,black_ratio,asian_ratio,Hispanic_ratio,non_Hispanic_white_ratio,non_Hispanic_black_ratio,bachelor_ratio,english_limited_ratio,average_income,median_income,poverty_ratio,median_age,population_young_ratio,population_middle_ratio,population_old_ratio,unemployed_ratio,public_assistance_ratio,disability_household_ratio,no_health_insurance_ratio,single_family_ratio,driving_ratio,public_transit_ratio,average_commuting_time,leave_home_time,average_household_size,children_rate,vehicle_rate,moved_in_5_years_ratio,moved_in_10_years_ratio,foreign_born_ratio,english_limited_population_ratio,enrollment_rate,housing_value,non_couple_parent_children,couple_parent_children,longitude,latitude,average_income_group
220510201011,1789,773,0.519284516489659,0.9647847959754052,0.0011179429849077,0.0122973728339854,0.3946338736724427,0.591950810508664,0.0011179429849077,0.2755787901418969,0.1772315653298835,70223.15653298836,48958.0,0.0894354387926215,35.8,0.1922861934041363,0.5885969815539408,0.2191168250419228,0.0338827838827838,0.0,0.1798188874514877,0.2745320476460579,0.2849284928492849,0.8910133843212237,0.0516252390057361,21.954868154158216,7.982758620689655,2.18111254851229,0.5831325301204819,0.961190168175938,0.1358344113842173,0.3027166882276843,0.3806595863610956,0.2052858020897357,0.8167330677290837,377000.0,0.1411764705882353,0.8588235294117647,-90.12560782392916,30.019151616956044,2.0
220510223021,1081,525,0.4764107308048103,0.8325624421831638,0.0046253469010175,0.0786308973172988,0.2164662349676225,0.7012025901942646,0.003700277520814,0.3139931740614334,0.1466666666666666,58352.38095238096,45625.0,0.1054579093432007,43.1,0.1683626271970398,0.5282146160962072,0.303422756706753,0.0841423948220064,0.0,0.3657142857142857,0.1498612395929695,0.6509274873524452,0.8214936247723132,0.0491803278688524,28.455882352941178,7.70735294117647,1.923809523809524,0.5766129032258065,0.9714285714285714,0.0228571428571428,0.0895238095238095,0.1766882516188714,0.0641399416909621,1.0769230769230769,233500.0,0.4112903225806451,0.5887096774193549,-90.12900169855996,29.998694100726333,1.0
220510223022,552,281,0.4239130434782608,0.960144927536232,0.0398550724637681,0.0,0.0235507246376811,0.947463768115942,0.0289855072463768,0.4120267260579064,0.0177935943060498,81930.60498220641,68125.0,0.1268115942028985,36.0,0.161231884057971,0.6920289855072463,0.1467391304347826,0.0935672514619883,0.0213523131672597,0.298932384341637,0.0815217391304347,0.3342776203966006,0.9276315789473684,0.0328947368421052,17.734113712374583,9.56438127090301,1.900355871886121,0.5384615384615384,0.8113879003558719,0.0604982206405693,0.2633451957295373,0.019927536231884,0.0119521912350597,0.918032786885246,227800.0,0.2040816326530612,0.7959183673469388,-90.12666343386296,29.994197636051616,2.0
220510223031,1498,841,0.5233644859813084,0.7276368491321762,0.0841121495327102,0.0647530040053404,0.2236315086782376,0.6141522029372497,0.0841121495327102,0.3333333333333333,0.1462544589774078,61197.97859690844,44813.0,0.1962616822429906,32.4,0.2156208277703604,0.62283044058745,0.1615487316421895,0.0213004484304932,0.0,0.2282996432818073,0.1735647530040053,0.0052137643378519,0.8878281622911695,0.0381861575178997,26.5509828009828,8.243550368550368,1.6706302021403092,1.0920502092050208,0.9179548156956004,0.1200951248513674,0.4447086801426873,0.2096128170894526,0.0614657210401891,0.3968253968253968,204800.0,0.8366013071895425,0.1633986928104575,-90.12402386111508,30.01001552647414,1.0
220510223032,1397,647,0.4509663564781675,0.6091624910522548,0.2691481746599857,0.0393700787401574,0.4237652111667859,0.3736578382247673,0.133142448103078,0.2308522114347357,0.2179289026275115,50548.68624420402,36910.0,0.1159627773801002,32.9,0.2498210450966356,0.5926986399427344,0.1574803149606299,0.0637785800240673,0.0,0.2055641421947449,0.4289834174477289,0.0491071428571428,0.7828348504551366,0.0299089726918075,21.005291005291006,8.049933862433862,2.051004636785162,1.1524822695035462,0.928902627511592,0.142194744976816,0.2751159196290572,0.2827487473156764,0.1758326878388846,0.84375,166700.0,0.0612244897959183,0.9387755102040816,-90.1244956673263,30.003606916398773,1.0
220510224002,1492,863,0.5415549597855228,0.957774798927614,0.0,0.0,0.0355227882037533,0.9470509383378016,0.0,0.5256305939788446,0.0,84359.79142526072,64821.0,0.205664194200944,58.1,0.0871313672922252,0.4450402144772118,0.467828418230563,0.0495662949194547,0.0,0.2665121668597914,0.0583109919571045,0.3987603305785124,0.9439374185136896,0.0,20.070564516129032,9.55880376344086,1.6709154113557358,0.3504531722054381,0.951332560834299,0.0741599073001158,0.235225955967555,0.0187667560321715,0.0,1.0689655172413792,312500.0,1.0,0.0,-90.12926301324453,29.990780943488765,3.0
220510248001,560,339,0.5803571428571429,0.9767857142857144,0.0,0.0,0.0196428571428571,0.9571428571428572,0.0,0.5136842105263157,0.0619469026548672,94749.26253687315,58906.0,0.0142857142857142,58.6,0.1125,0.4035714285714286,0.4839285714285714,0.0725806451612903,0.0117994100294985,0.4041297935103244,0.0,0.4278728606356968,0.9299065420560748,0.0,13.980582524271844,7.816747572815534,1.6194690265486726,0.4921875,0.9026548672566372,0.0648967551622418,0.2949852507374631,0.0803571428571428,0.0,1.0,353800.0,0.150943396226415,0.8490566037735849,-90.12637794515192,29.984049685255734,3.0
220510248002,1761,699,0.4855195911413969,1.0,0.0,0.0,0.0471323111868256,0.9528676888131744,0.0,0.7925983037779492,0.0,181494.99284692417,165156.0,0.0329358319136854,46.9,0.2322544009085746,0.4554230550823396,0.3123225440090857,0.0,0.0,0.1902718168812589,0.0318001135718341,0.93368700265252,0.9467391304347826,0.0,18.667763157894736,8.180646929824562,2.430615164520744,0.637546468401487,0.9799713876967096,0.0586552217453505,0.1416309012875536,0.0204429301533219,0.0049689440993788,0.9308176100628932,707700.0,0.2420091324200913,0.7579908675799086,-90.13277944153008,29.97829874092958,4.0
220510248003,1168,554,0.4743150684931507,0.8809931506849316,0.0813356164383561,0.0171232876712328,0.086472602739726,0.7945205479452054,0.0813356164383561,0.5797266514806378,0.0,92310.46931407944,70682.0,0.0976027397260274,40.7,0.2131849315068493,0.547945205479452,0.2388698630136986,0.0,0.0,0.1841155234657039,0.0419520547945205,0.6570397111913358,0.9824561403508772,0.0,18.90422077922078,8.30275974025974,2.083032490974729,0.8075601374570447,0.98014440433213,0.0685920577617328,0.2111913357400722,0.0376712328767123,0.0,1.0,329000.0,0.0,1.0,-90.14138953212222,29.97299262734611,3.0
220510249001,588,315,0.5374149659863946,0.6938775510204082,0.2704081632653061,0.010204081632653,0.1054421768707483,0.5884353741496599,0.2704081632653061,0.2703296703296703,0.0412698412698412,51579.36507936508,38068.0,0.227891156462585,45.8,0.2108843537414966,0.4642857142857143,0.3248299319727891,0.0716723549488054,0.0380952380952381,0.3333333333333333,0.0833333333333333,0.571753986332574,0.7867647058823529,0.0441176470588235,23.59550561797753,8.47003745318352,1.7555555555555555,0.7674418604651163,0.8698412698412699,0.165079365079365,0.2063492063492063,0.042517006802721,0.0646853146853146,0.9629629629629628,212900.0,0.5263157894736843,0.4736842105263157,-90.14229805006352,29.957369362248645,1.0
