placekey,latitude,longitude
zzz-222@8dj-jv3-xkf,27.874076,-82.496945
222-222@8dj-dzj-rzf,28.179338,-82.31932900000001
222-222@8dj-f88-5mk,27.995552000000004,-82.474316
222-222@8dj-jvj-bhq,27.919609,-82.51564599999999
222-222@8dj-jw6-r8v,27.972545,-82.467417
222-222@8dj-jz5-ty9,27.997469,-82.538321
222-223@8dj-f6k-xbk,28.054868,-82.45881899999999
222-224@8dj-ffx-9xq,28.140913,-82.353052
223-222@8dj-jtw-zpv,27.920062,-82.50137099999999
223-222@8dj-jv6-syv,27.948971000000004,-82.53104499999999
223-222@8dj-jv9-pvz,27.959235,-82.506117
223-222@8dj-mqh-rkz,,
224-222@8dj-f7f-cbk,28.053827,-82.399968
224-222@8dj-f96-y35,27.960096000000004,-82.441028
224-222@8dj-ffx-8sq,28.13866,-82.358261
224-222@8dj-jv9-68v,27.952466,-82.50802900000001
224-223@8dj-f7k-8gk,28.033768,-82.39408399999999
224-223@8dj-jv9-5cq,27.952387,-82.513153
225-222@8dj-f7g-8sq,28.026857,-82.415926
225-222@8dj-f97-kfz,27.995764,-82.463657
225-222@8dj-ffq-tgk,28.144407,-82.349694
225-223@8dj-jw3-2tv,27.939142,-82.48276
226-222@8dj-f6p-2x5,28.039367,-82.482186
226-222@8dj-jvj-b49,27.920073,-82.51489699999999
226-222@8dj-jwn-87q,27.860499,-82.535301
227-222@8dj-f7b-b8v,,
227-222@8dj-jw7-cyv,27.954435,-82.476352
228-222@8dj-f99-w6k,27.972476,-82.42965799999999
22b-223@8dj-jz5-9mk,28.01047,-82.53861500000001
22c-222@8dj-jw4-5xq,27.96761,-82.485023
22d-223@8dj-f6p-2x5,28.039114,-82.48232
zzw-222@8dj-f6q-6ff,28.029459000000003,-82.451417
zzw-222@8dj-f79-7qz,28.033537,-82.40258299999999
zzw-222@8dj-f94-bx5,,
zzw-222@8dj-f99-nyv,27.967326,-82.431363
zzw-222@8dj-mpp-4d9,27.970801,-82.360817
zzw-223@8dj-f6j-5vf,28.050563,-82.44967
zzw-223@8dj-mp4-4n5,27.954601,-82.33456
zzw-224@8dj-f6m-g6k,28.025004,-82.476906
zzw-225@8dj-f7j-89z,28.03371,-82.42125
zzw-225@8dj-jv6-jsq,27.946667,-82.527672
zzw-226@8dj-jvh-mp9,27.927581,-82.505415
zzw-23b@8dj-jv6-jy9,27.946894,-82.526687
zzz-222@8dj-f97-kj9,27.994252000000003,-82.464912
222-222@8dj-ffx-qpv,28.130746,-82.370652
222-222@8dj-jtx-3qz,27.917509000000003,-82.493859
222-222@8dj-jv9-rrk,27.96185,-82.50506999999999
222-222@8dj-jw6-x3q,27.963729,-82.46059699999999
222-222@8dj-jw7-p7q,27.957562,-82.46055600000001
222-223@8dj-f6r-435,28.027569,-82.459065
222-223@8dj-jv3-6tv,27.879809,-82.493634
222-223@8dj-jw9-zmk,27.933487,-82.48282900000001
222-224@8dj-fhf-4n5,28.10631,-82.383831
223-222@8dj-f6q-gzf,28.033889,-82.450737
223-222@8dj-f7t-6hq,28.08975,-82.403498
223-222@8dj-ffq-xwk,28.142475,-82.3546
223-222@8dj-ffx-fpv,28.125982,-82.36743299999999
223-222@8dj-mpq-7wk,27.961421,-82.358592
223-222@8dj-mr6-4gk,27.954188,-82.396847
223-224@8dj-f84-ckf,27.995831,-82.492361
224-222@8dj-jv6-8gk,27.942268,-82.53368
224-222@8dj-mpn-hdv,27.971064,-82.402162
225-222@8dj-jw9-sqz,27.943116,-82.50080799999999
226-222@8dj-f78-m6k,28.037264,-82.393866
226-223@8dj-mr8-ffz,,
227-222@8dj-jtx-hnq,27.911267,-82.50635600000001
227-222@8dj-jw3-t7q,27.96099,-82.493429
227-222@8dj-jwb-3qz,27.944573,-82.493785
228-223@8dj-jts-z4v,27.912832,-82.527073
229-222@8dj-jv9-rkz,27.962062,-82.506024
229-222@8dj-jw2-h89,27.939534,-82.466246
229-222@8dj-jw2-y9z,27.943541,-82.482789
22b-222@8dj-jw5-zcq,27.949847,-82.455742
22f-222@8dj-jwb-5cq,27.939557,-82.49097900000001
22f-223@8dj-jw3-wc5,27.95681,-82.481016
zzw-222@8dj-f6r-dd9,28.019448,-82.44823000000001
zzw-222@8dj-f88-td9,28.016804,-82.48526700000001
zzw-222@8dj-jtt-c89,27.912346000000003,-82.518201
zzw-222@8dj-jwb-47q,27.944418,-82.48577900000001
zzw-222@8dj-mr7-ysq,27.968257,-82.403205
222-222@8dj-f78-c5z,28.049412,-82.409257
222-222@8dj-f8f-2ff,27.979049,-82.487641
222-222@8dj-f93-rrk,27.996573,-82.42558199999999
222-223@8dj-f6n-575,28.024946000000003,-82.483766
222-223@8dj-mny-rx5,27.953142,-82.368042
222-224@8dj-f87-wtv,28.002626,-82.48761800000001
222-226@8dj-jtt-y7q,27.898954,-82.515428
223-222@8dj-f6r-649,28.030758,-82.45923499999999
223-222@8dj-f78-xyv,28.03203,-82.412238
223-222@8dj-fhf-hdv,28.099705,-82.39779399999999
223-222@8dj-jr7-ks5,27.95702,-82.725099
223-222@8dj-jtr-mhq,27.895334,-82.50185
223-222@8dj-mrb-dsq,27.935336,-82.436275
223-222@8dj-mrd-5cq,27.93112,-82.398501
224-222@8dj-dzg-y9z,28.16092,-82.310867
224-222@8dj-f6f-45f,28.032962,-82.468083
224-222@8dj-f82-6c5,28.07014,-82.41181999999999
224-222@8dj-jv9-pvz,27.959891,-82.50625500000001
224-222@8dj-jw3-26k,27.945213,-82.481184
224-222@8dj-jw7-7dv,27.967141,-82.46064100000001
224-223@8dj-f6d-q2k,28.040389,-82.459824
225-222@8dj-f89-dqf,28.019788,-82.50437
225-222@8dj-jtx-cyv,27.919868,-82.493999
225-223@8dj-f7f-c5z,28.054076,-82.401129
225-223@8dj-f8f-2hq,27.978083,-82.485153
226-222@8dj-jwc-2p9,27.92573,-82.453293
226-222@8dj-jz5-kvf,28.005572,-82.542956
227-222@8dj-jvh-yjv,27.923802,-82.524803
228-222@8dj-f8d-kxq,27.982148,-82.515078
228-222@8dj-f8d-y7q,27.979764000000003,-82.485748
22b-222@8dj-f96-djv,27.977592,-82.442357
22j-222@8dj-dqx-qpv,28.169907,-82.352013
22m-222@8dj-jw2-zj9,27.943466,-82.478581
22w-222@8dj-jw8-6kz,27.92891,-82.482881
24g-228@8dj-jw5-xwk,27.949135,-82.459764
2j5-222@8dj-jw5-pd9,27.951232,-82.447523
zzw-222@8dj-f6h-j35,28.053387,-82.444384
zzw-222@8dj-f92-w8v,27.995636,-82.414568
zzw-222@8dj-f93-bp9,27.993233,-82.411712
zzw-222@8dj-jtt-5j9,27.910521000000003,-82.5149
zzw-222@8dj-jvj-87q,27.926276,-82.51669
zzw-222@8dj-jw3-7nq,27.938667,-82.46705899999999
zzw-222@8dj-jw6-zxq,27.961891,-82.456928
zzw-222@8dj-jw7-4jv,27.971528000000003,-82.459795
zzw-222@8dj-jz8-sh5,27.972107,-82.563092
zzw-223@8dj-mr6-5fz,27.951569,-82.391954
zzw-224@8dj-jw7-5vf,27.967954,-82.46321400000001
zzw-224@8dj-jz5-kpv,28.006482,-82.543754
zzw-227@8dj-jw6-45f,27.945506,-82.45829300000001
zzw-22c@8dj-jw2-gx5,27.944838,-82.465265
zzw-235@8dj-jw6-435,27.944461,-82.45782
zzy-222@8dj-f6p-v75,28.033866,-82.48465999999999
zzy-222@8dj-jw5-zxq,27.963759000000003,-82.460581
zzy-222@8dj-jxj-5zz,27.823303000000003,-82.486571
zzz-222@8dj-f92-dd9,28.00597,-82.466388
zzz-222@8dj-f98-ks5,27.973783,-82.454652
222-222@8dj-dqm-s3q,28.184734,-82.369507
222-222@8dj-f7f-ks5,28.058568,-82.408776
222-222@8dj-f82-49z,28.069594,-82.411537
222-222@8dj-f89-mkz,28.0105,-82.486509
222-222@8dj-f8w-4qf,28.021811,-82.504149
222-222@8dj-fgk-d35,28.141798,-82.294014
222-222@8dj-jr7-m6k,27.95862,-82.728738
222-222@8dj-jtt-wc5,27.905499,-82.517876
222-222@8dj-jv8-wff,27.952011,-82.544534
222-222@8dj-jw9-xyv,27.937593,-82.485256
222-222@8dj-mr8-fxq,27.959912,-82.418054
222-222@8dj-mr8-ht9,27.951686,-82.400788
222-223@8dj-f7f-cbk,28.053317,-82.399979
222-223@8dj-f7j-2hq,28.032317,-82.421359
222-223@8dj-jvb-zj9,27.965843,-82.519912
222-224@8dj-mnz-py9,27.952725,-82.376087
223-222@8dj-f89-52k,28.021636,-82.493886
223-222@8dj-f8c-xyv,27.984619,-82.512019
223-222@8dj-jtr-cbk,27.891547,-82.505615
223-222@8dj-jv6-8gk,27.942125,-82.533703
223-222@8dj-jw3-tgk,27.965578000000004,-82.497563
223-223@8dj-jz5-2ff,28.004721000000004,-82.528413
224-222@8dj-f6h-wff,28.05376,-82.43860699999999
224-222@8dj-f6q-6rk,28.029071,-82.451533
224-222@8dj-f99-3qz,27.980503,-82.428288
224-222@8dj-jw4-9s5,27.952341,-82.49710400000001
224-223@8dj-jwb-575,27.945075,-82.488896
225-222@8dj-jw3-6c5,27.937606,-82.471337
225-222@8dj-jw4-5xq,27.967229,-82.485119
226-222@8dj-f79-7wk,28.032287,-82.404865
226-222@8dj-f8d-zs5,27.977199,-82.48517
227-222@8dj-f6m-gc5,28.024969,-82.475672
227-222@8dj-jv9-rp9,27.962927,-82.506007
227-223@8dj-jwb-2zf,27.944445,-82.48976400000001
228-223@8dj-jvh-hwk,27.930477000000003,-82.50517099999999
229-222@8dj-f6q-5zz,28.02741,-82.450985
229-222@8dj-mr4-py9,27.957578,-82.435087
22b-222@8dj-f6j-2kz,28.040742,-82.45149599999999
22b-222@8dj-f8v-hbk,28.042744,-82.5042
22b-223@8dj-jv9-rx5,27.960493,-82.506124
22c-222@8dj-f6h-skf,28.056773,-82.43463
22d-224@8dj-f93-td9,27.996528,-82.422708
22f-222@8dj-jw7-rrk,27.953594,-82.460447
22h-222@8dj-f89-3t9,28.025015000000003,-82.48813100000001
27t-223@8dj-jw5-pd9,27.951153,-82.447918
zzw-222@8dj-f6k-xbk,28.055654,-82.459016
zzw-222@8dj-f84-5xq,28.002255,-82.505688
zzw-222@8dj-f8f-f4v,27.976635,-82.478259
zzw-222@8dj-f95-kxq,28.002983,-82.42591999999999
zzw-222@8dj-jtr-kvf,27.893309,-82.499496
zzw-222@8dj-jvb-99f,27.945251000000003,-82.510698
zzw-222@8dj-jw2-snq,27.937542,-82.479647
zzw-222@8dj-jyt-4sq,28.032227,-82.646653
zzw-222@8dj-jz5-f75,28.001578,-82.54351
zzw-222@8dj-jz5-mc5,28.007845,-82.54664100000001
zzw-222@8dj-jzb-vfz,27.987505,-82.547394
zzw-223@8dj-f7f-pn5,28.052201,-82.396378
zzw-223@8dj-f87-qj9,27.996686,-82.48509200000001
zzw-224@8dj-f78-w6k,28.032892,-82.407742
zzw-22v@8dj-jw6-435,27.944433,-82.457821
zzy-222@8dj-ffw-psq,28.132959000000003,-82.36298199999999
zzy-222@8dj-jz4-qvf,28.003169,-82.542477
222-222@8dj-f6h-gzf,28.056496000000003,-82.45163199999999
222-222@8dj-f6q-d7q,28.036838,-82.45087099999999
222-222@8dj-f79-75z,28.032349,-82.401227
222-222@8dj-f92-6c5,27.995861,-82.461699
222-222@8dj-f93-vs5,27.993392,-82.427878
222-222@8dj-jw9-kj9,27.937777,-82.493535
222-222@8dj-jz8-ty9,27.968256,-82.56557
222-222@8dj-mr9-hdv,27.922699,-82.41128499999999
222-226@8dj-jw5-y5f,27.947045000000003,-82.46064100000001
222-22b@8dj-jw6-7dv,27.943504,-82.447337
223-222@8dj-f79-y7q,28.053712,-82.414637
223-222@8dj-f87-t7q,27.992404,-82.483962
223-222@8dj-f8f-yqf,27.97983,-82.495269
223-222@8dj-ffx-q2k,28.128355,-82.368966
224-222@8dj-f6q-t9z,28.030892,-82.447186
224-222@8dj-jw6-3t9,27.947502000000004,-82.458089
224-223@8dj-jv6-89z,,
224-224@8dj-dqx-w49,28.174493,-82.354261
224-227@8dj-jtt-hnq,27.905105,-82.52721600000001
226-222@8dj-dqx-wff,28.174558,-82.355331
226-222@8dj-f7k-8gk,28.033724,-82.394372
226-222@8dj-f8f-y7q,27.976472,-82.49391899999999
226-222@8dj-jv6-j5f,27.944391,-82.525925
226-222@8dj-jw5-5cq,27.947334,-82.455147
227-222@8dj-jr7-jd9,27.960246,-82.721035
227-222@8dj-jvj-9j9,27.927341,-82.513651
227-222@8dj-jz5-pgk,28.002569,-82.544093
227-223@8dj-f87-jgk,28.010107,-82.475176
227-224@8dj-jwb-h89,27.941,-82.504221
228-222@8dj-f8z-fmk,28.00328,-82.455598
229-222@8dj-f98-4y9,27.98188,-82.466311
229-222@8dj-jv9-5pv,27.955348,-82.514646
22f-222@8dj-jw6-rff,27.97145,-82.468616
22h-222@8dj-jv2-85f,27.893681,-82.523088
zzw-222@8dj-f8p-4vz,28.044333,-82.50416
zzw-222@8dj-f92-jsq,27.995875,-82.452935
zzw-222@8dj-f98-zj9,27.981235,-82.425794
zzw-222@8dj-jz5-3qz,28.001353,-82.532575
zzw-222@8dj-mrd-x5z,27.922392,-82.408082
zzw-223@8dj-f6q-vfz,28.032773,-82.441428
zzw-223@8dj-f6r-835,28.025472,-82.45737
zzw-223@8dj-mpf-t5f,27.995675,-82.386576
zzw-224@8dj-f8f-r49,27.975231,-82.486418
zzw-224@8dj-jw6-yy9,27.959731,-82.460006
zzw-228@8dj-ffx-bzf,28.136382,-82.357775
zzw-22b@8dj-jv6-qcq,,
zzy-222@8dj-f89-26k,28.024952000000003,-82.49023000000001
zzy-222@8dj-jv6-nt9,27.944205,-82.523488
zzy-222@8dj-jw9-zmk,27.933055,-82.483448
zzz-222@8dj-jw5-t35,27.941737,-82.450649
222-222@8dj-f84-8y9,28.00133,-82.50595200000001
222-222@8dj-f98-fs5,27.977063,-82.458596
222-222@8dj-jr7-gzf,27.95997,-82.72613199999999
222-222@8dj-jtx-dd9,27.919524,-82.495487
222-222@8dj-jv2-85f,27.893711,-82.523078
222-222@8dj-jv6-sbk,27.954797,-82.528588
222-222@8dj-jxc-n3q,27.86205,-82.500555
222-222@8dj-mpp-wkz,27.964192,-82.362551
222-222@8dj-mr7-y9z,,
222-223@8dj-f7f-cdv,28.055004,-82.40093
222-224@8dj-f99-v75,27.974354,-82.43436
222-224@8dj-jw5-y5f,27.947261,-82.460581
223-222@8dj-f6n-575,28.024806,-82.48458000000001
223-222@8dj-f92-gp9,27.997292,-82.450744
223-222@8dj-f93-ffz,28.003842,-82.414362
223-223@8dj-ffp-s3q,28.154797,-82.352506
224-224@8dj-dzj-rhq,28.179458,-82.319556
224-224@8dj-jv9-xh5,27.945204,-82.51434499999999
225-222@8dj-f8z-ghq,28.004817,-82.459698
225-222@8dj-f97-s5z,27.981836,-82.454543
225-222@8dj-ffs-zvf,28.163676,-82.33274200000001
225-222@8dj-jz5-2ff,28.004737,-82.52839399999999
226-222@8dj-dqx-x5z,28.174561,-82.353752
226-222@8dj-mr4-q75,27.960024,-82.435229
227-222@8dj-f6r-dn5,28.01951,-82.450799
227-222@8dj-f7f-c5z,28.053659000000003,-82.401452
228-222@8dj-f6m-b8v,28.018398,-82.470174
228-223@8dj-f8f-7qz,27.985785,-82.489281
229-223@8dj-jw4-5vf,27.966481,-82.484601
22c-222@8dj-jwb-5cq,27.939526,-82.49104200000001
234-222@8dj-jw2-td9,27.936863,-82.475494
27f-222@8dj-f94-tn5,28.00937,-82.42790699999999
zzw-222@8dj-dsn-4y9,28.125877000000003,-82.371493
zzw-222@8dj-f92-ysq,27.995041,-82.413613
zzw-222@8dj-jw7-rzf,27.954035,-82.460633
222-222@8dj-f7k-b6k,28.027448,-82.393997
222-222@8dj-f7w-cqz,28.069597,-82.42809100000001
222-222@8dj-f8c-wtv,27.984315,-82.513857
222-222@8dj-ffq-h89,28.145057,-82.354403
222-222@8dj-fhd-h3q,28.10621,-82.390845
222-222@8dj-fhp-zcq,28.069794,-82.361924
222-222@8dj-jtx-brk,27.919516,-82.497222
222-222@8dj-jw6-249,27.950476,-82.458929
222-222@8dj-jwb-49z,27.944525,-82.486189
222-222@8dj-jwb-52k,27.945101,-82.49043499999999
222-222@8dj-jwb-n89,27.930802000000003,-82.492175
222-222@8dj-jz5-sqz,27.999786,-82.533055
222-223@8dj-jw3-kfz,27.958971,-82.48524599999999
223-222@8dj-dsn-v4v,28.117806,-82.37618
223-222@8dj-f8c-y5f,27.984955,-82.510368
223-222@8dj-f96-nqz,27.959037,-82.450742
223-222@8dj-f9b-2ff,27.966526,-82.421841
224-222@8dj-f87-q75,27.993452,-82.483992
224-222@8dj-f8r-z75,28.018276,-82.52857900000001
224-223@8dj-jtt-hnq,27.905163,-82.52701
225-222@8dj-f6f-rff,28.058611,-82.478872
225-222@8dj-f92-28v,28.011003,-82.452828
227-222@8dj-f85-w8v,28.010466,-82.506254
227-222@8dj-jyt-6c5,28.030274,-82.643428
227-223@8dj-jw6-26k,27.95178,-82.460025
228-222@8dj-f6q-djv,28.036229,-82.451627
229-222@8dj-f6k-tjv,28.057956,-82.459793
229-222@8dj-jw2-yn5,27.942725,-82.482701
22b-222@8dj-jty-skf,27.879396000000003,-82.505921
22b-223@8dj-f86-qs5,28.000549,-82.511229
22c-222@8dj-jv6-kmk,27.945203000000003,-82.521292
22c-223@8dj-f6p-52k,28.03363,-82.479412
22d-222@8dj-f8f-2hq,27.977823,-82.48524300000001
22d-222@8dj-jvb-c5z,27.942374,-82.508073
22h-222@8dj-jw3-35z,27.938315000000003,-82.483232
22h-223@8dj-jw3-2tv,27.939603,-82.48265699999999
22n-222@8dj-jwb-5cq,27.939561,-82.49104
2br-222@8dj-jw5-yn5,27.950216,-82.45979200000001
zzw-222@8dj-f6r-45f,28.027988,-82.45916
zzw-222@8dj-f8f-rff,27.974395,-82.486548
zzw-222@8dj-jv9-b6k,27.959191,-82.515373
zzw-222@8dj-jw2-mx5,27.949731,-82.469559
zzw-223@8dj-f6m-zpv,28.011052000000003,-82.47640600000001
zzw-223@8dj-jw5-b8v,27.955489,-82.458974
zzw-224@8dj-f8d-zs5,27.977176,-82.485159
zzw-225@8dj-f6h-y7q,28.044675,-82.450696
zzw-225@8dj-jv9-jvz,27.951709,-82.499072
zzw-226@8dj-f8r-ct9,28.025035,-82.52689000000001
zzw-226@8dj-jty-swk,27.882691,-82.507062
zzw-227@8dj-mqr-8vz,27.898379,-82.369928
zzw-22c@8dj-jw5-xwk,27.949773,-82.4601
zzy-222@8dj-f7x-7dv,28.058498,-82.435517
zzz-222@8dj-f94-j35,28.019562,-82.438277
zzz-222@8dj-jtx-vzz,27.90959,-82.496892
zzz-222@8dj-mpk-pn5,27.971256,-82.380077
222-222@8dj-dsh-ckf,28.155166,-82.384683
222-222@8dj-f95-v2k,27.970885,-82.446557
222-222@8dj-jwb-3wk,27.944485,-82.492457
222-222@8dj-mp2-dqf,27.948836,-82.334678
222-223@8dj-f6k-xyv,28.053507,-82.453464
222-223@8dj-f7j-mtv,28.032318,-82.433729
222-223@8dj-jv6-jgk,27.947668,-82.52691999999999
222-223@8dj-jwb-fcq,27.936319,-82.502687
222-223@8dj-mqy-2ff,27.864884000000004,-82.36944799999999
222-226@8dj-jw5-wx5,27.938401,-82.45487
223-222@8dj-dqx-r6k,28.164240000000003,-82.354323
223-222@8dj-f6q-gtv,28.033261,-82.451776
223-222@8dj-jvb-9zz,27.945166,-82.5061
223-222@8dj-jvb-dqf,27.940971,-82.504474
223-223@8dj-jvc-vj9,27.958919,-82.525802
224-222@8dj-f8b-pqf,27.965766,-82.511117
224-222@8dj-fgr-t7q,28.13735,-82.301282
224-222@8dj-jw3-66k,27.937512,-82.472493
224-222@8dj-jw6-yy9,27.960082,-82.46067099999999
224-222@8dj-mqg-26k,27.958948,-82.334184
224-222@8dj-mr4-n3q,27.962247,-82.434637
224-223@8dj-jv6-nt9,27.944476,-82.523827
224-223@8dj-jw6-6zf,27.943141,-82.44655999999999
224-223@8dj-mr7-xyv,27.966419,-82.401389
225-222@8dj-mpn-e5z,27.975015000000003,-82.394125
225-222@8dj-mqf-xqz,27.961842,-82.33153100000001
226-222@8dj-dsn-85f,28.130884,-82.378619
226-222@8dj-f6m-pvz,28.017744,-82.45996099999999
226-222@8dj-f8c-pvz,27.999285,-82.52691
226-223@8dj-f8z-fpv,28.003504,-82.455628
228-222@8dj-f7b-jsq,28.055832,-82.427647
228-222@8dj-f7f-q4v,28.055112,-82.396914
228-222@8dj-f88-zzz,28.025699,-82.491915
228-222@8dj-jv4-5cq,27.879293,-82.494704
229-222@8dj-f97-pn5,27.983855,-82.451534
229-223@8dj-jw4-59f,27.965405,-82.483026
22b-222@8dj-f8d-m49,27.982455,-82.514002
22c-222@8dj-f6h-vcq,28.055197,-82.441704
22c-222@8dj-jtx-p35,27.917299,-82.506182
22g-222@8dj-f6q-tqf,28.033134000000004,-82.446934
22r-222@8dj-jw9-wff,27.938835,-82.488739
22y-222@8dj-jw2-ht9,27.940791,-82.466916
zzw-222@8dj-f6q-tjv,28.033031,-82.44788100000001
zzw-222@8dj-f78-6p9,28.035142,-82.405475
zzw-222@8dj-f8b-jvz,27.980865,-82.499094
zzw-222@8dj-f8f-xbk,27.982347,-82.489824
zzw-222@8dj-ffn-sqz,28.143973,-82.336371
zzw-222@8dj-jty-st9,27.882223,-82.507127
zzw-222@8dj-jv6-nt9,27.944005,-82.523457
zzw-222@8dj-jv9-89z,27.951814,-82.514961
zzw-222@8dj-jwd-6c5,27.921583,-82.45019599999999
zzw-222@8dj-mr4-fj9,27.955758000000003,-82.429266
zzw-222@8dj-mr5-5pv,27.947793,-82.434268
zzw-222@8dj-mr8-2rk,27.962789,-82.4009
zzw-224@8dj-jtx-nyv,27.91589,-82.505716
zzw-225@8dj-f92-gff,27.999175,-82.450795
zzw-225@8dj-jvh-jjv,27.932976,-82.50753900000001
zzw-225@8dj-jw7-5vf,27.967969,-82.463201
zzw-226@8dj-ffx-bzf,28.136382,-82.357734
zzy-222@8dj-f6p-vzz,28.027532,-82.484415
zzy-222@8dj-jw5-3t9,27.950489,-82.44905200000001
zzy-22g@8dj-jtx-gx5,27.9079,-82.502787
222-222@8dj-dsn-cqz,28.12975,-82.375046
222-222@8dj-f6d-89z,,
222-222@8dj-f7k-v9f,28.020672,-82.394046
222-222@8dj-f7s-fcq,28.098611,-82.398742
222-222@8dj-fhd-q75,28.110315000000003,-82.388793
222-222@8dj-jw6-ndv,27.960819,-82.464353
222-222@8dj-jz4-xh5,28.011266,-82.540539
222-222@8dj-mny-z2k,27.952566,-82.37373000000001
222-222@8dj-mqf-v4v,27.951624,-82.328997
222-222@8dj-mrb-q9f,27.938514,-82.435002
222-223@8dj-dsf-xyv,28.136068,-82.374651
222-224@8dj-jw5-rrk,27.940723,-82.45454699999999
222-224@8dj-jz5-4vz,28.002181,-82.527101
223-222@8dj-dzj-575,28.152113,-82.304232
223-222@8dj-f7b-jgk,28.056746,-82.433256
223-222@8dj-f92-k9f,27.994390000000003,-82.45143900000001
223-222@8dj-f98-3t9,27.981192,-82.468165
224-222@8dj-f88-p35,28.024643,-82.500315
224-222@8dj-f8y-ht9,27.993192,-82.435056
224-222@8dj-jv6-mhq,27.944393,-82.524985
224-222@8dj-jw3-rp9,27.966328000000004,-82.489311
225-222@8dj-mr4-q75,27.9604,-82.436105
225-224@8dj-f8d-zpv,27.975599,-82.48425300000001
226-222@8dj-f7h-7t9,28.010901,-82.405951
227-222@8dj-f8y-54v,27.995748,-82.44325400000001
227-222@8dj-jvh-mzf,27.926738,-82.506231
227-222@8dj-jw5-zvf,27.952688,-82.459335
227-223@8dj-f87-jvz,28.007791,-82.469397
228-222@8dj-jv3-fcq,27.888604,-82.494251
228-222@8dj-jw6-yvz,27.95856,-82.459691
228-222@8dj-mqg-2c5,27.959190000000003,-82.332437
228-223@8dj-jv3-fs5,27.882746,-82.49374300000001
229-222@8dj-jv2-t5f,27.882278000000003,-82.525812
229-223@8dj-f8z-wtv,28.012203000000003,-82.45163000000001
22b-222@8dj-f79-835,28.03204,-82.40286400000001
22c-222@8dj-f6n-2hq,28.013223,-82.481137
22c-222@8dj-jwb-fcq,27.936565,-82.503212
22h-223@8dj-f6j-tgk,28.061618,-82.458998
22p-222@8dj-jwc-26k,27.927015,-82.45389300000001
zzw-222@8dj-f6h-cyv,28.054971,-82.447962
zzw-222@8dj-f6n-s3q,28.036364000000003,-82.491925
zzw-222@8dj-f7b-py9,28.048384,-82.417232
zzw-222@8dj-f7f-bhq,28.055486,-82.40669100000001
zzw-222@8dj-jv9-52k,27.952414,-82.512102
zzw-222@8dj-jz5-3kf,28.002482,-82.530086
zzw-222@8dj-mpd-vfz,28.010298,-82.402294
zzw-222@8dj-mr4-mzf,27.962793,-82.43618000000001
222-222@8dj-dsm-qzz,28.127472,-82.380732
222-222@8dj-dsm-wp9,28.133437,-82.38337299999999
222-222@8dj-f6g-6c5,28.057354,-82.476721
222-222@8dj-f86-835,28.005331,-82.525067
222-222@8dj-f87-nyv,28.003619,-82.46991700000001
222-222@8dj-f87-s3q,27.995548,-82.481938
222-222@8dj-f8d-2p9,27.996687,-82.515801
222-222@8dj-f97-dgk,27.986819,-82.45959599999999
222-222@8dj-jv4-2zf,27.869001,-82.493759
222-222@8dj-mrd-4vz,27.93213,-82.398504
222-223@8dj-mnz-4qf,27.950121000000003,-82.35638900000001
222-224@8dj-f7w-hqz,28.068685,-82.426498
223-222@8dj-f8b-fxq,27.971634,-82.49549499999999
223-222@8dj-f8c-vxq,27.992451000000003,-82.51257700000001
223-222@8dj-f92-vzz,27.997994,-82.414395
223-222@8dj-jts-r8v,27.909691,-82.518338
223-222@8dj-jtt-3yv,27.911955,-82.517554
223-222@8dj-jv6-jvz,27.947776,-82.528076
223-222@8dj-jw3-6c5,27.937523,-82.470864
224-222@8dj-dzd-xwk,28.188602000000003,-82.292594
224-222@8dj-f7w-fvf,28.071976,-82.428977
224-222@8dj-jw7-789,27.967701,-82.459187
224-224@8dj-jw3-q4v,27.965038,-82.493564
224-226@8dj-jv2-bx5,27.894043,-82.527211
225-222@8dj-jr7-mhq,27.957327000000003,-82.729359
225-222@8dj-jtw-2tv,27.892783,-82.493649
225-223@8dj-f8c-x89,27.9888,-82.51593199999999
226-222@8dj-jw2-zzz,27.942261,-82.478155
226-222@8dj-jw6-47q,27.945163,-82.457065
226-223@8dj-f6p-4n5,28.040288,-82.480489
229-222@8dj-jv3-xbk,27.873141,-82.497976
22b-222@8dj-f78-hbk,28.038969,-82.39388199999999
22d-222@8dj-jwc-26k,27.926843,-82.453804
22h-222@8dj-f6q-5pv,28.028368,-82.450608
22s-223@8dj-f7b-hh5,28.055064,-82.43010500000001
zzw-222@8dj-f8y-87q,27.992813,-82.433812
zzw-222@8dj-jts-68v,27.895482,-82.51781
zzw-222@8dj-jtx-cyv,27.920149,-82.493765
zzw-222@8dj-jw3-jsq,27.961135,-82.491506
zzw-222@8dj-jw5-3dv,27.948904,-82.448479
zzw-222@8dj-jw6-vzz,27.96429,-82.459193
zzw-222@8dj-mp4-73q,27.952554,-82.334461
zzw-222@8dj-mqp-py9,27.909911,-82.40329
zzw-223@8dj-f6m-87q,28.025658,-82.47035100000001
zzw-223@8dj-jvb-435,27.954013,-82.522888
zzw-224@8dj-f7z-mp9,28.084955,-82.410422
zzw-224@8dj-jvj-9j9,27.927682,-82.51323199999999
zzw-224@8dj-jys-nkf,28.0353,-82.654953
zzw-227@8dj-f7f-pjv,28.053390000000004,-82.39457800000001
zzy-222@8dj-f85-6kz,27.983476,-82.497646
zzz-222@8dj-f7h-tsq,28.037915,-82.433571
zzz-222@8dj-f96-mp9,27.963435,-82.44583399999999
